,text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term,ibm_watson_sentiment,ibm_watson_sentiment_label
681,"#SETUPLOCKGAMER 

Salve, setup humilde de um jovem estudante de Eng. de computação e jogador comp de FPS kkkkk

- G… https://t.co/4GDlbkFHWw",2021-11-29 15:16:06,1465338788163600384,0,0,,,Twitter for iPhone,pt,24,1233442305417326594,Cefras José,Cefras1,,2020-02-28 17:22:32+00:00,msi,msi placa,0.868163,positive
984,"Eu xingo ele muito, mas ele é mil vezes melhor que o senhor impedimento rústico https://t.co/p8dCn1713H",2021-11-24 01:02:13,1463311960779464704,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,0.53736,positive
2216,"Gigabyte Radeon RX 6800 XT, 16 GB, GDDR6, RGB Fusion, PCI Express 4.0 - GV-R68XTGAMING ...

😃 REDUZIU e CUSTA: R$ 8… https://t.co/31jXUoY4Zo",2021-11-24 23:07:53,1463645578877878272,0,0,,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,gigabyte,Gigabyte,-0.422719,negative
572,@mtthewmurdock olha esse da samsung https://t.co/fefJW4gL2k,2021-11-25 19:44:19,1463956734045831168,0,0,mtthewmurdock,,Twitter Web App,pt,534,1226638317879545857,SacaSo - Ajudando vc a escolher seu notebook bom,Saca_ai,,2020-02-09 22:45:50+00:00,samsung,samsung book,0.334908,positive
1101,"Lenovo S145

&gt;&gt; https://t.co/ewpo4lRcuS

#BlackFriday #BlackFridayBuscapé #Cashback https://t.co/pRI7Q5zUNH",2021-11-26 14:56:59,1464246813041565696,0,0,Buscape,,Twitter Web App,pt,37187,13728292,Buscapé,Buscape,,2008-02-20 16:49:25+00:00,lenovo,ideapad,0.48645,positive
720,@FrankLong_II comprei um mas nem sei qual é🙈 eh samsung book alguma coisa,2021-11-26 19:38:38,1464317693536915456,0,0,FrankLong_II,,Twitter for Android,pt,5484,1162603407611441153,ophelia,fwntxsyy,🖤ᵎᵎ% DᥙMb 𝗞𝗜𝗗！▄▀▄▀▄ ⛌ 私は何を考えていますか. .   💭 ma friendsꜝ !taylor . .  – ⚪私を覚えてますか❘❙❙❘❙❘❙❙❘❙ 𐄹𝘬𝘪𝘴𝘴 ⬔  それを取り除く⬛ !! 🦇,2019-08-17 05:53:59+00:00,samsung,samsung book,0.0,neutral
789,"@Saca_ai tenho!! mas é horrível, é da vaio. eu to vendo outro aqui da samsung, acho que ele é melhor https://t.co/OxanMBFgAC",2021-11-26 18:12:40,1464296059690176512,0,0,Saca_ai,,Twitter for Android,pt,480,297163621,babi (taylor's version),babibrgmn,,2011-05-12 01:43:32+00:00,samsung,samsung book,-0.62996,negative
890,"O Produto voltou ao estoque: PLACA DE VÍDEO ASUS, ROG STRIX, GEFORCE RTX 3080 V2, LHR, WHITE EDITION, 10GB, GDDR6X,… https://t.co/FkO4TPNoHO",2021-11-21 10:23:05,1462365944714510336,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
528,"Depois que peguei uma máquina com 16GB eu sofro com qualquer coisa mais fraca, inclusive

O Macbook Pro da empresa… https://t.co/Y2xcuayVxJ",2021-11-26 20:46:51,1464334861670432768,0,1,,,Twitter for Android,pt,88,1074769974017880070,ovelha rosa choque,caputinho_,"Sao Paulo, Brazil",2018-12-17 20:55:04+00:00,apple,macbook pro,-0.932829,negative
1032,@viniccius13 bom saber que você faz vídeos na alienware enterprises incorporated™,2021-11-23 20:48:37,1463248141768171520,0,0,viniccius13,,Twitter for Android,pt,123,1429107160605200387,ÉoCartucho ●∨●,EoCartucho,Set da Nickelodeon,2021-08-21 15:44:46+00:00,dell,alienware,0.6134,positive
327,"@Lenovo Notebook Thinkpad são maravilhosos. Tenho o meu e não canso de falar que ele é muito bom. Gostoso de usar,… https://t.co/857e2hYBFh",2021-11-25 14:42:49,1463880860000788480,0,1,Lenovo,,Twitter Web App,pt,4,1244803596430069760,Francisco,Francis29684997,,2020-03-31 01:48:13+00:00,lenovo,thinkpad,0.997823,positive
1337,"#promoção #oferta 

💵 Por: R$ 2.248,82 
🛒 Link: https://t.co/nIYuPVIxKn 
Vaio FE14 Core i3 10ª Geração Linux ssd -… https://t.co/kvE51eOkKW",2021-11-26 18:43:54,1464303918821875712,0,0,,,Promotop,pt,3045,90957927,PromoTop,PromotopOficial,PromoCity,2009-11-18 21:03:01+00:00,sony,vaio,0.652223,positive
643,Acer Predator XB241H https://t.co/k5QRRdGyO7,2021-11-23 08:08:04,1463056742414270464,0,0,,,WordPress.com,pt,41,53426209,smartphones24,smartphones24,,2009-07-03 16:18:46+00:00,acer,acer predator,0.0,neutral
2121,"Gigabyte M27Q, 27"", Quad HD, 170 Hz, 0.5 ms (MPRT), KVM
R$ 2.399,90 ⭐⭐⭐⭐⭐
Menor preço em 90 dias: R$ 2.399,90.
Medi… https://t.co/QPTbj8d2Xv",2021-11-26 11:28:41,1464194394182017024,0,2,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.923702,positive
702,Tudo da Dell que já tive foi consideravelmente bom. E os da Alienware então... a maior do mercado e digo mais https://t.co/ZgKBpXHRiR,2021-11-25 10:42:07,1463820288777465856,0,1,,,Twitter for Android,pt,3326,2979893416,rafa,cruelsmilx,,2015-01-15 14:51:04+00:00,dell,alienware,0.941253,positive
1540,"@jairmearrependi Mulher eu não faço ideia da qualidade do Vaio hoje em dia, mas meu veinho de 2010 ta de boa até ho… https://t.co/z6npfN0ViU",2021-11-25 00:35:43,1463667683287879680,0,1,jairmearrependi,,Twitter for Android,pt,65,786427704,Desgraçada da cabeça,giginger_,,2012-08-28 07:22:25+00:00,sony,vaio,0.784312,positive
1707,"#promoção #oferta  Placa-Mãe Gigabyte B550M Gaming AMD AM4 - R$ 809,90  #informatica #BlackFriday #BlackFriday2021 https://t.co/LM3WxNNkju",2021-11-27 13:21:02,1464585053493776384,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,gigabyte,Gigabyte,0.0,neutral
108,"@ProibidoLer @eddyderisio Cara a mila tem um imac desde 2016 e ela usa pra design(photoshop, illustrator, indesign… https://t.co/mW1VWoZAxU",2021-11-25 12:09:10,1463842192418607104,0,2,ProibidoLer,,Twitter for iPhone,pt,3456,2421408102,Bruno Braga 🇧🇷 #BBR150k,bgabraga,,2014-04-01 02:49:05+00:00,apple,macbook pro,0.877423,positive
713,@japa_pontes Falou do Palmeiras a gente tira a Zika https://t.co/Tbl2PWE3vY,2021-11-27 13:43:37,1464590737530667008,0,0,japa_pontes,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.62579,negative
733,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/4CaY3P7MJn",2021-11-26 09:07:04,1464158752882442240,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
553,"RT @ruscillo: Notebook Samsung Book NP550XDA-KF2BR Intel Core i5

8GB de RAM
256GB SSD de armazenamento
Tela de 15,6” Full HD

R$ 2.928,57…",2021-11-27 19:13:05,1464673651244953600,2,0,,,Twitter for Android,pt,22793,95303811,Canal Santista,radiosantista,"Santos, SP",2009-12-07 23:30:15+00:00,samsung,samsung book,0.461165,positive
423,@eugleidistone Se quiser durabilidade escolha um da linha Thinkpad da Lenovo,2021-11-25 10:38:12,1463819301731905536,0,0,eugleidistone,,Twitter for Android,pt,98,1365710628141338628,Yuri,yurifortyseven,,2021-02-27 17:09:30+00:00,lenovo,thinkpad,0.74466,positive
385,"🔥Notebook Samsung Book i5-1135G7 8GB SSD 256GB Intel Iris Xe 15.6"" FHD - NP550XDA-KF2BR

✅ Por: R$2.906,99 em 10x n… https://t.co/l9QAqBDu62",2021-11-28 08:18:46,1464871374141497344,0,0,,,IFTTT,pt,7,1430574979544911874,Be!Tech Ofertas,betechofertas,,2021-08-25 16:58:05+00:00,samsung,samsung book,0.0,neutral
20,"Headset Gamer Alienware 7.1 AW510H, Dell

⚠ Abra o link abaixo pelo app Americanas.
⚠ Use o cupom OBA10.

Americana… https://t.co/2Ohy37MNGo",2021-11-28 13:25:00,1464948440295624704,0,0,,,Twitter Web App,pt,352,1374343363567222784,Descontos do Nerdinho,DescDoNerdinho,,2021-03-23 12:53:02+00:00,dell,alienware,-0.35319,negative
1023,"@r_edrum @CultWolverine quee??? Nao cara pfv, esse notebook n vale 2400, ele ta um preço quase desse gamer https://t.co/KNCdC34bjD com cupom",2021-11-26 17:01:13,1464278076968386560,0,0,r_edrum,,Twitter Web App,pt,534,1226638317879545857,SacaSo - Ajudando vc a escolher seu notebook bom,Saca_ai,,2020-02-09 22:45:50+00:00,lenovo,ideapad,-0.835789,negative
511,meus colegas saem pro intervalo e deixam os ipad pro e os macbook tudo em cima da mesa na maior paz que essa terra já viu,2021-11-24 19:48:11,1463595321909563392,0,6,,,Twitter for iPhone,pt,1326,96007254,the notorious D.Y.K.E.,ninetalesbian,Canada,2009-12-10 23:16:52+00:00,apple,macbook pro,-0.556598,negative
2339,@DellnoBrasil Amanhã faz uma semana que eu tento devolver um notebook que veio com defeito. Nesse meio tempo eu já… https://t.co/w9r2mqZLU7,2021-11-24 19:27:58,1463590231907651584,0,0,DellnoBrasil,,Twitter Web App,pt,11,1398421350864330753,Pêessedê,21Psimond,,2021-05-28 23:30:22+00:00,gigabyte,Gigabyte,0.599069,positive
323,Nunca! Mas nunca na sua vida faça a besteira que fiz quando decidi comprar essa bosta chamada pela Samsung de Book… https://t.co/kCM0tsBUBb,2021-11-25 23:44:45,1464017240978776064,0,5,,,Twitter for Android,pt,611,798252985335812096,Jorge Marcelo Lobato,jorgemcorretor,"Belém, Brasil",2016-11-14 19:55:17+00:00,samsung,samsung book,-0.805558,negative
374,Patrick de Paula idiota,2021-11-27 21:51:44,1464713576124502016,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.972046,negative
671,"@SapphicLonely Sara, é o mesmo produto, só que no site da americanas.

Notebook Lenovo Ideapad 3i, Intel Core i5 10… https://t.co/Rv9Q2DclVi",2021-11-25 16:47:56,1463912346410176512,0,0,SapphicLonely,,Twitter Web App,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,lenovo,ideapad,0.746454,positive
605,"💠 [APP] Monitor Gamer Msi Optix G271 27 1ms 144hz Fhd Freesync Hdmi/Dp
 
🏷 Por R$ 1.339,11 em 1x no cartão de crédi… https://t.co/oxIxxEmLYF",2021-11-26 12:42:27,1464212959572467712,0,6,,,Twitter Web App,pt,6211,1390731661353095172,Meus Descontos,meusdescontos_,,2021-05-07 18:14:12+00:00,msi,gamer msi,-0.36992,negative
368,"E esse vice é culpa de quem defende esse português filho de uma puta, Palmeiras correu 90 minutos atrás da bola, tá morto IDIOTA",2021-11-27 21:57:53,1464715124938264576,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.996146,negative
2522,"Gigabyte Z590M Gaming X, Intel LGA 1200, Micro-ATX, DDR4
R$ 1.199,88 em 12 parcelas ⭐⭐⭐⭐
Menor preço em 90 dias: R$… https://t.co/cklcPsaHsX",2021-11-23 22:44:42,1463277354206351360,0,0,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.782209,positive
1409,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/C9H43bSJpT",2021-11-26 11:35:02,1464195992232898560,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
1252,11h da manhã e eu querendo um gigabyte com coquinha. aaaaiii papai,2021-11-29 14:15:02,1465323420623810560,0,0,,,Twitter for iPhone,pt,241,1234454601455341568,triptofano dele,_jujubiss_,,2020-03-02 12:26:19+00:00,gigabyte,Gigabyte,-0.339627,negative
1755,"Placa-Mãe Gigabyte Z390 M Gaming, Intel LGA 1151, mATX, DDR4

😃 REDUZIU e CUSTA: R$ 939,90 (-12.15%) 

📉 QUEDA de R… https://t.co/oVOXtUiJDl",2021-11-27 13:01:02,1464580023378190336,0,0,,,Hardware Bipolar v1,pt,2441,1294713842690338816,PLACA-MÂE Bipolar // 🤖Monitoro preços de MoBo,placamaebipolar,,2020-08-15 19:13:37+00:00,gigabyte,Gigabyte,-0.564346,negative
25,Aí é partiu alienware ou Dell g15,2021-11-23 14:42:46,1463156071846092800,0,0,TerusagiR,,Twitter for iPhone,pt,0,1462762723759079428,Terusagi Ross,TerusagiR,,2021-11-22 12:40:20+00:00,dell,alienware,0.0,neutral
1107,"@MaThEuSGoNfE Filhao, se vc for pros EUA, comprar um MacBook, tentar trazê-lo sem imposto pro Br, for pego na alfân… https://t.co/FDX6Blcz6T",2021-11-25 22:04:51,1463992102803709952,0,0,MaThEuSGoNfE,,Twitter for iPhone,pt,321,3373024269,Guizin,GuilhermePanesi,,2015-07-12 23:19:48+00:00,apple,macbook pro,-0.321525,negative
1212,"RT @xetdoecommerce: 📢 OFERTA - Submarino

💻 Notebook Samsung Book Intel Core i5-1135G7 (11a Geração) 8GB 256GB SSD Intel Iris Xe Win10 15.6…",2021-11-24 12:02:29,1463478122326765568,2,0,,,Twitter for Android,pt,33,1139554794186661892,Lucilius,nobodyxpecial,,2019-06-14 15:26:49+00:00,samsung,samsung book,0.0,neutral
607,"@rodriiigosn @Arthusrz @kabumcombr Qqr coisa da uma olhada nesse daqui da MSI, ta com o preço bom à vista (pesquisa… https://t.co/jTuatkbiEM",2021-11-26 03:22:09,1464071954655322112,0,2,rodriiigosn,,Twitter for Android,pt,27,376792101,Rodrigo Depes,Rodrigo_Depes,,2011-09-20 14:12:15+00:00,msi,gamer msi,0.710146,positive
1978,@Gii_Gigabyte sdd gostosa,2021-11-26 02:31:05,1464059100388540416,0,0,Gii_Gigabyte,,Twitter for Android,pt,375,897581972272361474,ωɛslɛƴ,wesleymchd,021 - ZO,2017-08-15 22:13:13+00:00,gigabyte,Gigabyte,0.66363,positive
1224,"#promoção #oferta  Notebook Lenovo - R$ 2.850,40  #notebook #Lenovo #informatica #BlackFriday #BlackFriday2021 https://t.co/TO5LQYs5rc",2021-11-25 05:30:02,1463741747436134400,0,1,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,lenovo,ideapad,0.614234,positive
704,Relacionamentos tóxicos de hj em dia que o pretendente não tem um Alienware m15 com processador Intel Core i7 de 11… https://t.co/eXcanGQebY,2021-11-25 03:29:38,1463711448438292480,0,1,,,Twitter for Android,pt,25,1250960123448655876,babcock,gsiccthminist95,,2020-04-17 01:32:02+00:00,dell,alienware,-0.563655,negative
1995,"RT @BoardingAreaBR: Black Friday Esfera: 21% de cashback em lojas como Fast Shop, Consul, Vaio e mais – E vale para iPhone https://t.co/QnM…",2021-11-24 11:18:09,1463466969051578368,1,0,,,broot do twitter,pt,13657,923310293110935553,LOJINHA DO IPHONE 🏠,lojinhadoiphone,Brasil,2017-10-25 22:08:22+00:00,sony,vaio,0.0,neutral
1504,Ontem tinha uma mulher aqui na loja tricolor. Gastando a onda por conta do Fla. Desliguei a TV e ela vaio falar mer… https://t.co/v9g0kqt4yS,2021-11-28 20:15:46,1465051814873780224,0,0,,,Twitter for Android,pt,1878,4862131357,DAMASCENO,Dxmxscxnx13,Grécia,2016-02-05 02:24:22+00:00,sony,vaio,-0.878009,negative
894,"O Produto voltou ao estoque: Placa de Vídeo ASUS ROG Strix LC Radeon RX 6900 XT, 16 Gbps, 16GB, GDDR6 -  ROG-STRIX-… https://t.co/3PIkcLMgDE",2021-11-26 03:29:26,1464073788149182464,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
2007,"dell, Acer, Lenovo, Vaio, Samsung, Asus seja qual for a marca, preocupa-se com a configuração q estiver comprando,… https://t.co/hzmOsQLjGa",2021-11-25 12:15:18,1463843738371952640,0,6,rick19__,,Twitter for Android,pt,231,158356870,tapete,rick19__,macae - rj,2010-06-22 12:36:29+00:00,sony,vaio,0.0,neutral
1192,"Menor preço em tempos
Notebook Samsung Book Intel Celeron-6305 4gb 500gb W10 Fhd 15.6'' Cinza Chumbo Np550xda-Ko1br… https://t.co/4rTtAul0Kw",2021-11-26 13:46:45,1464229141159583744,0,0,,,Twitter Web App,pt,18161,3131409983,Descontos e Cupons,GrupoDescontos,Brasil,2015-04-02 20:35:06+00:00,samsung,samsung book,0.0,neutral
2076,"quinta-feira, 25 de novembro de 2021

Fab: Gigabyte  | 🥷 Prime Desconto | 📤 OPENBOX

Fab. ReclameAQUI: -- CUIDADO… https://t.co/PzH2nqBKPR",2021-11-26 00:19:11,1464025908839424000,0,0,placamaebipolar,,Hardware Bipolar v1,pt,2441,1294713842690338816,PLACA-MÂE Bipolar // 🤖Monitoro preços de MoBo,placamaebipolar,,2020-08-15 19:13:37+00:00,gigabyte,Gigabyte,-0.454816,negative
2175,"sexta-feira, 26 de novembro de 2021

Fab: Gigabyte 

Fab. ReclameAQUI: -- CUIDADO ⚠️ Respondidas: 0/134 Sucesso: --… https://t.co/HJwN50DXo1",2021-11-26 08:48:10,1464153999020593152,0,0,gpubipolar,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,gigabyte,Gigabyte,0.0,neutral
1581,"Fonte Asus ROG-STRIX-550G, 550W, 80 Plus Gold, Full Modular - 90YE00A2-B0BA00

🙁 SUBIU e AGORA CUSTA: R$ 819,90 + (… https://t.co/YujHdQsABL",2021-11-23 21:12:00,1463254027370700800,0,0,,,fontebipolar,pt,1797,1293944195783233536,Fonte Bipolar //🤖Monitoro preços de fonte,fontebipolar,,2020-08-13 16:15:23+00:00,asus,rog strix,0.0,neutral
1414,"O Produto voltou ao estoque: PLACA DE VÍDEO ASUS ROG STRIX GEFORCE RTX 3060 OC, 12GB, GDDR6, 192BIT, ROG-STRIX-RTX3… https://t.co/EYPIMWs2bC",2021-11-25 17:36:50,1463924654582767616,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
641,@xuexiwming mas o sonho de consumo é o acer predator helios 300 mas ai tenho que acordar,2021-11-23 16:12:41,1463178699973537792,0,0,flavnotes,,Twitter for Android,pt,75,1461372579156013064,flav #studytwt,flavnotes,,2021-11-18 16:35:59+00:00,acer,acer predator,0.0,neutral
1197,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/b0FDvBAx0m",2021-11-26 13:06:57,1464219124180131840,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
157,@minarini_v Aí não,2021-11-25 22:31:57,1463998922129616896,0,0,minarini_v,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.747719,negative
1394,"📢 OFERTA - Shoptime

💻 Notebook Samsung Book Intel Core i5-1135G7 8GB 256GB SSD Intel Iris Xe Tela 15.6'' Win10 FHD… https://t.co/J0Zj4yQKfU",2021-11-26 03:37:53,1464075912748711936,0,28,,,Twitter Web App,pt,34745,1407836666283364353,xet das promoções na #CyberMonday,xetdoecommerce,,2021-06-23 23:03:19+00:00,samsung,samsung book,0.593324,positive
315,"RT @turebaa: VENDO: Macbook pro M1 2020, 8gb de RAM, 256 gb SSD, pouquíssimo uso.
Incluso: Cabo, Carregador e caixa original com manual

Br…",2021-11-22 00:59:34,1462586517973520384,19,0,,,Twitter for iPhone,pt,122,1064994275375661057,ripardinho,ricleires,,2018-11-20 21:29:56+00:00,apple,macbook pro,-0.254465,negative
1300,alguém sabe me dizer se esse samsung galaxy book s é bom???,2021-11-23 17:50:27,1463203303311958016,0,0,,,Twitter for iPhone,pt,2144,3463813937,biscola de cabelo grande,hemischulz,,2015-08-28 02:18:17+00:00,samsung,samsung book,0.736577,positive
2384,"eu peço me foder, né",2021-11-23 15:42:32,1463171112934727680,0,4,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.936149,negative
461,"Ele quer perder, quer muito perder",2021-11-27 21:38:29,1464710243200425984,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.978733,negative
2004,"Tava quase comprando um Vaio na black fraude, quando aos 47 do segundo tempo descubro que quem fabrica é a positivo. Dessa eu me livrei🙌🏾",2021-11-25 12:21:42,1463845349429284864,0,0,,,Twitter for Android,pt,352,128704954,marcelo,marcelogusen,,2010-04-01 23:36:50+00:00,sony,vaio,0.848554,positive
1941,VAIO AI CARALHOOOOOOOO ARTISTAS DO ANO,2021-11-22 03:26:29,1462623493078634496,0,0,,,Twitter for Android,pt,688,1348355490397491203,becca seokjina,dusktjin,‏زكواد,2021-01-10 19:46:37+00:00,sony,vaio,0.429961,positive
775,"@TH4L15_ Acabei de ver uma ""promoção"" de um MacBook pro por 24k. Um Acer, com configurações muito superiores, tava… https://t.co/InlseeIXGG",2021-11-26 13:38:41,1464227107324764160,0,2,TH4L15_,,Twitter for Android,pt,269,43534892,Leslie Sa 🏳️‍⚧️,TheLesh1,"Ilhéus, Brasil",2009-05-30 14:29:33+00:00,apple,macbook pro,0.709096,positive
1465,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/0iXnxQ6xWs",2021-11-26 11:11:49,1464190147541581824,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
2438,@pincamuller Na minha época era Priscila que assaltava a gente a cada compra no gigabyte,2021-11-24 10:40:10,1463457408244752384,0,1,pincamuller,,Twitter for Android,pt,298,49344095,Vitorioso com T ✌,ManoloDoca,"Zé Doca, Brasil",2009-06-21 15:42:57+00:00,gigabyte,Gigabyte,0.0,neutral
1660,RT @vulgo_joaov: @VhabreuXD @Gii_Gigabyte Tô a cada dia mais virando teu fã meno,2021-11-27 14:25:04,1464601171801538560,1,0,,,amazon_nyuka_kakaku_sokuhou,pt,1808,1289788516868603905,amazon入荷・価格速報@フォロバ100%,anksh01936682,,2020-08-02 05:02:07+00:00,gigabyte,Gigabyte,-0.846375,negative
32,@di_sous4 Eu não tenho MacBook Pro!!! Kkkkkkkk a fake newss,2021-11-29 18:40:22,1465390192651550720,0,0,di_sous4,,Twitter for iPhone,pt,667,1217674440252805120,Victor Carvalho,chamavito,"Bahia, Brasil",2020-01-16 05:06:37+00:00,apple,macbook pro,-0.857195,negative
